age,fnlwgt,education.num,capital.gain,capital.loss,hours.per.week,workclass,education,marital.status,occupation,relationship,race,sex,native.country,income
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Without-pay, 11th, Married-civ-spouse, Farming-fishing, Wife, White, Male, France, <=50K
90.0,12285.0,1.0,0.0,4356.0,1.0, State-gov, 1st-4th, Divorced, Farming-fishing, Other-relative, Black, Female, Holand-Netherlands, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, ?, 12th, Never-married, ?, Own-child, White, Female, Ecuador, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Local-gov, 1st-4th, Never-married, Craft-repair, Not-in-family, White, Female, Holand-Netherlands, >50K
90.0,1484705.0,16.0,0.0,4356.0,1.0, ?, 10th, Married-spouse-absent, ?, Husband, White, Female, Hungary, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Local-gov, 11th, Never-married, Craft-repair, Other-relative, Black, Male, Holand-Netherlands, >50K
90.0,12285.0,1.0,99999.0,4356.0,99.0, Local-gov, 1st-4th, Never-married, Farming-fishing, Husband, White, Male, Holand-Netherlands, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, ?, 1st-4th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male, Guatemala, >50K
90.0,12285.0,16.0,0.0,4356.0,1.0, Local-gov, 10th, Divorced, Armed-Forces, Other-relative, Black, Female, Columbia, <=50K
90.0,12285.0,1.0,0.0,4356.0,1.0, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, Black, Male, Holand-Netherlands, >50K
90.0,12285.0,16.0,99999.0,4356.0,99.0, Federal-gov, Doctorate, Divorced, Craft-repair, Other-relative, Black, Male, Hungary, <=50K
17.0,12285.0,16.0,99999.0,4356.0,1.0, ?, 10th, Married-AF-spouse, ?, Own-child, Other, Male, Columbia, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Local-gov, 11th, Married-AF-spouse, Craft-repair, Husband, Black, Male, Cuba, >50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Without-pay, 11th, Married-civ-spouse, Craft-repair, Unmarried, Black, Female, Hungary, >50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, Federal-gov, 10th, Married-civ-spouse, ?, Husband, Other, Male, Germany, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, Federal-gov, 11th, Married-AF-spouse, Adm-clerical, Other-relative, Black, Female, Ecuador, <=50K
17.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 10th, Married-AF-spouse, ?, Other-relative, Other, Female, Columbia, >50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Federal-gov, 12th, Married-civ-spouse, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Female, Ecuador, <=50K
90.0,12285.0,1.0,99999.0,4356.0,99.0, Federal-gov, 11th, Never-married, Craft-repair, Other-relative, Black, Female, Holand-Netherlands, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,99.0, Federal-gov, 1st-4th, Married-civ-spouse, Armed-Forces, Husband, Black, Male, Cuba, >50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, ?, 11th, Married-civ-spouse, ?, Other-relative, White, Male, Columbia, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Federal-gov, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male, Cuba, >50K
90.0,12285.0,1.0,0.0,4356.0,1.0, ?, 11th, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female, Holand-Netherlands, >50K
90.0,12285.0,1.0,99999.0,4356.0,99.0, Never-worked, 10th, Married-AF-spouse, Adm-clerical, Other-relative, Other, Female, Hong, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Self-emp-inc, 1st-4th, Divorced, Handlers-cleaners, Not-in-family, White, Female, Holand-Netherlands, <=50K
90.0,12285.0,1.0,99999.0,4356.0,1.0, Federal-gov, 12th, Divorced, Armed-Forces, Other-relative, White, Female, Ecuador, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Female, ?, >50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, Local-gov, 11th, Married-AF-spouse, Exec-managerial, Husband, White, Male, Ecuador, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Federal-gov, 1st-4th, Never-married, Exec-managerial, Not-in-family, White, Female, Holand-Netherlands, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, ?, 12th, Married-civ-spouse, Armed-Forces, Own-child, Amer-Indian-Eskimo, Female, Ecuador, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Federal-gov, 12th, Divorced, Armed-Forces, Husband, Amer-Indian-Eskimo, Female, Canada, >50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Federal-gov, 10th, Married-civ-spouse, Adm-clerical, Husband, Black, Male, Cambodia, >50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Husband, Black, Male, Holand-Netherlands, >50K
90.0,12285.0,1.0,0.0,4356.0,1.0, ?, 11th, Married-spouse-absent, ?, Husband, Black, Female, Holand-Netherlands, >50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, Never-worked, 12th, Never-married, Armed-Forces, Not-in-family, Amer-Indian-Eskimo, Female, Columbia, <=50K
17.0,1484705.0,16.0,99999.0,4356.0,1.0, ?, 11th, Married-AF-spouse, ?, Own-child, White, Male, Cambodia, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,1.0, Never-worked, 10th, Married-AF-spouse, Adm-clerical, Not-in-family, Black, Male, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, Never-worked, 11th, Married-civ-spouse, Craft-repair, Husband, Black, Female, Germany, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, ?, 10th, Divorced, ?, Husband, White, Female, Holand-Netherlands, >50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Self-emp-inc, 11th, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female, Cambodia, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 1st-4th, Never-married, ?, Not-in-family, White, Female, Ecuador, >50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Without-pay, 12th, Divorced, Craft-repair, Own-child, Black, Female, Holand-Netherlands, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, ?, 11th, Divorced, ?, Other-relative, White, Male, Holand-Netherlands, >50K
17.0,12285.0,16.0,0.0,4356.0,99.0, ?, 10th, Married-civ-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Male, Cuba, <=50K
90.0,12285.0,16.0,0.0,4356.0,99.0, ?, 1st-4th, Never-married, ?, Not-in-family, White, Female, Holand-Netherlands, >50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Never-worked, 1st-4th, Never-married, ?, Not-in-family, Black, Male, Holand-Netherlands, >50K
90.0,12285.0,1.0,99999.0,4356.0,99.0, Federal-gov, 11th, Married-AF-spouse, ?, Not-in-family, Asian-Pac-Islander, Male, China, >50K
90.0,12285.0,1.0,0.0,4356.0,99.0, Local-gov, 11th, Divorced, Craft-repair, Husband, White, Male, Hungary, >50K
90.0,12285.0,1.0,0.0,4356.0,1.0, Local-gov, 11th, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female, Holand-Netherlands, >50K
90.0,12285.0,1.0,99999.0,4356.0,1.0, Local-gov, 10th, Married-civ-spouse, Craft-repair, Other-relative, Other, Female, Columbia, <=50K
17.0,12285.0,16.0,99999.0,0.0,1.0, Never-worked, 11th, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female, Cambodia, <=50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, ?, 1st-4th, Married-spouse-absent, ?, Other-relative, Black, Female, Holand-Netherlands, >50K
90.0,12285.0,1.0,0.0,4356.0,99.0, Local-gov, Assoc-acdm, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male, Holand-Netherlands, >50K
90.0,12285.0,1.0,99999.0,4356.0,99.0, Local-gov, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Female, Germany, <=50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, Local-gov, 12th, Divorced, ?, Not-in-family, Black, Male, Ecuador, >50K
90.0,12285.0,1.0,99999.0,4356.0,99.0, ?, 1st-4th, Divorced, ?, Not-in-family, Black, Male, Holand-Netherlands, <=50K
90.0,12285.0,1.0,99999.0,4356.0,1.0, Local-gov, 12th, Divorced, ?, Not-in-family, White, Female, Ecuador, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Federal-gov, 12th, Married-civ-spouse, Armed-Forces, Unmarried, Amer-Indian-Eskimo, Female, Ecuador, <=50K
90.0,12285.0,1.0,0.0,4356.0,99.0, Private, 9th, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male, ?, >50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 11th, Married-civ-spouse, ?, Other-relative, White, Male, Holand-Netherlands, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Local-gov, 9th, Married-civ-spouse, Craft-repair, Own-child, Black, Female, Holand-Netherlands, >50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Federal-gov, 12th, Married-civ-spouse, Armed-Forces, Unmarried, White, Female, Ecuador, <=50K
90.0,12285.0,1.0,0.0,4356.0,1.0, Local-gov, 10th, Married-AF-spouse, ?, Own-child, Black, Female, Holand-Netherlands, <=50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, Federal-gov, 12th, Married-civ-spouse, Armed-Forces, Own-child, White, Female, Columbia, <=50K
90.0,12285.0,16.0,0.0,4356.0,99.0, Federal-gov, 10th, Married-civ-spouse, Armed-Forces, Unmarried, Black, Male, China, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, ?, 11th, Married-AF-spouse, Adm-clerical, Unmarried, White, Female, Ecuador, <=50K
90.0,12285.0,16.0,99999.0,4356.0,99.0, Private, 11th, Married-AF-spouse, Farming-fishing, Husband, White, Male, China, >50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, ?, 12th, Divorced, ?, Not-in-family, Black, Male, Ecuador, <=50K
17.0,1484705.0,1.0,0.0,4356.0,1.0, ?, 11th, Married-civ-spouse, ?, Husband, Other, Female, Cuba, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 12th, Divorced, ?, Not-in-family, Black, Female, Ecuador, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, Federal-gov, 10th, Married-spouse-absent, Armed-Forces, Other-relative, Black, Male, Trinadad&Tobago, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, Without-pay, 1st-4th, Divorced, Exec-managerial, Other-relative, Black, Female, Holand-Netherlands, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Federal-gov, 12th, Married-civ-spouse, Armed-Forces, Husband, Amer-Indian-Eskimo, Female, Ecuador, >50K
17.0,1484705.0,1.0,99999.0,4356.0,1.0, Local-gov, 5th-6th, Married-civ-spouse, Armed-Forces, Own-child, Black, Female, Columbia, >50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 11th, Married-civ-spouse, ?, Husband, Black, Female, Holand-Netherlands, <=50K
90.0,12285.0,1.0,0.0,4356.0,99.0, ?, 10th, Married-civ-spouse, ?, Husband, Black, Female, Holand-Netherlands, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Local-gov, 11th, Married-AF-spouse, Adm-clerical, Husband, White, Male, Holand-Netherlands, <=50K
90.0,12285.0,1.0,99999.0,4356.0,1.0, Local-gov, 11th, Divorced, Adm-clerical, Other-relative, White, Female, Ecuador, <=50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, ?, 11th, Married-civ-spouse, ?, Not-in-family, Black, Female, Holand-Netherlands, >50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, Black, Female, Holand-Netherlands, >50K
90.0,12285.0,1.0,99999.0,4356.0,99.0, Federal-gov, 11th, Divorced, Craft-repair, Husband, Black, Female, Germany, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, State-gov, 1st-4th, Married-spouse-absent, Farming-fishing, Other-relative, Black, Female, Holand-Netherlands, <=50K
90.0,12285.0,1.0,0.0,4356.0,99.0, Without-pay, 1st-4th, Divorced, Adm-clerical, Own-child, White, Male, Hong, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,1.0, Never-worked, 10th, Married-AF-spouse, Adm-clerical, Husband, Black, Male, Columbia, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, ?, 11th, Divorced, ?, Not-in-family, Black, Male, Ecuador, <=50K
90.0,12285.0,1.0,0.0,4356.0,1.0, Federal-gov, 11th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male, Holand-Netherlands, <=50K
90.0,12285.0,16.0,99999.0,4356.0,99.0, Local-gov, 11th, Married-spouse-absent, Machine-op-inspct, Not-in-family, Black, Female, Holand-Netherlands, >50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, Local-gov, 1st-4th, Divorced, Craft-repair, Other-relative, Black, Female, Holand-Netherlands, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Federal-gov, 11th, Divorced, Exec-managerial, Own-child, White, Male, Holand-Netherlands, >50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Federal-gov, 12th, Never-married, Armed-Forces, Own-child, Amer-Indian-Eskimo, Female, Ecuador, <=50K
90.0,1484705.0,16.0,0.0,4356.0,1.0, Never-worked, 10th, Married-civ-spouse, Adm-clerical, Husband, Black, Female, Honduras, >50K
17.0,1484705.0,1.0,0.0,4356.0,1.0, ?, 11th, Divorced, ?, Other-relative, Other, Male, India, >50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 12th, Married-civ-spouse, Armed-Forces, Not-in-family, White, Male, Ecuador, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, ?, 9th, Married-civ-spouse, ?, Own-child, White, Female, Holand-Netherlands, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 1st-4th, Married-civ-spouse, ?, Husband, Black, Male, Holand-Netherlands, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,99.0, Federal-gov, 10th, Married-civ-spouse, Adm-clerical, Other-relative, Other, Female, ?, <=50K
90.0,12285.0,16.0,0.0,4356.0,1.0, ?, 10th, Married-AF-spouse, ?, Own-child, Black, Female, Ecuador, <=50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, ?, 11th, Divorced, ?, Not-in-family, White, Female, Cambodia, <=50K
90.0,12285.0,1.0,0.0,4356.0,99.0, Federal-gov, 12th, Divorced, Armed-Forces, Not-in-family, Black, Male, Canada, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Federal-gov, 1st-4th, Never-married, Adm-clerical, Husband, White, Male, Holand-Netherlands, <=50K
90.0,12285.0,1.0,0.0,4356.0,99.0, Federal-gov, 10th, Married-AF-spouse, Adm-clerical, Husband, White, Male, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, ?, 11th, Married-civ-spouse, ?, Other-relative, Black, Female, Germany, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Federal-gov, 1st-4th, Married-civ-spouse, Armed-Forces, Husband, White, Male, Holand-Netherlands, <=50K
90.0,12285.0,1.0,0.0,4356.0,99.0, Private, 11th, Divorced, Adm-clerical, Husband, White, Female, Hungary, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Federal-gov, 12th, Married-civ-spouse, Armed-Forces, Husband, Amer-Indian-Eskimo, Male, Ecuador, >50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Federal-gov, 12th, Never-married, Armed-Forces, Husband, Black, Female, Ecuador, <=50K
90.0,12285.0,1.0,0.0,4356.0,99.0, Private, 11th, Divorced, Farming-fishing, Other-relative, White, Female, Holand-Netherlands, <=50K
90.0,12285.0,1.0,0.0,4356.0,1.0, Self-emp-inc, 11th, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male, Holand-Netherlands, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Local-gov, 12th, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male, Philippines, <=50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, ?, 10th, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Male, ?, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Federal-gov, 11th, Divorced, ?, Not-in-family, White, Male, Ecuador, <=50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, Federal-gov, 11th, Divorced, Adm-clerical, Husband, White, Female, Cambodia, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Federal-gov, 12th, Married-civ-spouse, Armed-Forces, Not-in-family, White, Male, Ecuador, >50K
90.0,12285.0,1.0,0.0,4356.0,99.0, Federal-gov, 12th, Divorced, Adm-clerical, Not-in-family, White, Female, Ecuador, >50K
90.0,12285.0,1.0,99999.0,4356.0,99.0, ?, 1st-4th, Divorced, ?, Other-relative, Black, Male, Holand-Netherlands, >50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 11th, Married-AF-spouse, ?, Other-relative, White, Female, Canada, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Federal-gov, 12th, Married-civ-spouse, Armed-Forces, Own-child, Amer-Indian-Eskimo, Female, Ecuador, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 1st-4th, Married-civ-spouse, ?, Husband, White, Male, Hungary, >50K
90.0,1484705.0,16.0,0.0,4356.0,1.0, ?, Assoc-acdm, Divorced, ?, Other-relative, Black, Female, China, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,99.0, ?, 1st-4th, Divorced, ?, Not-in-family, White, Female, ?, >50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, ?, 11th, Divorced, ?, Not-in-family, White, Female, Cambodia, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,1.0, ?, 10th, Married-spouse-absent, ?, Own-child, Amer-Indian-Eskimo, Male, Cambodia, >50K
90.0,12285.0,1.0,0.0,4356.0,99.0, ?, 10th, Married-AF-spouse, ?, Husband, White, Male, China, >50K
90.0,1484705.0,16.0,99999.0,4356.0,99.0, Federal-gov, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, Black, Female, France, <=50K
90.0,12285.0,1.0,99999.0,4356.0,99.0, Federal-gov, 11th, Divorced, Adm-clerical, Not-in-family, White, Female, ?, >50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, ?, 11th, Married-civ-spouse, ?, Not-in-family, White, Male, France, >50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Without-pay, 11th, Divorced, Craft-repair, Husband, Black, Male, Holand-Netherlands, >50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 11th, Married-spouse-absent, ?, Husband, Black, Female, Holand-Netherlands, <=50K
90.0,12285.0,1.0,0.0,4356.0,1.0, ?, 11th, Divorced, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Female, Ecuador, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Without-pay, 1st-4th, Divorced, Farming-fishing, Other-relative, Black, Female, Holand-Netherlands, <=50K
90.0,12285.0,1.0,0.0,4356.0,99.0, Federal-gov, 10th, Married-AF-spouse, Armed-Forces, Other-relative, Black, Female, Cambodia, >50K
90.0,1484705.0,16.0,0.0,4356.0,1.0, ?, 1st-4th, Never-married, ?, Not-in-family, White, Female, Guatemala, >50K
90.0,12285.0,1.0,99999.0,4356.0,1.0, ?, 12th, Divorced, ?, Husband, White, Male, Ecuador, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, ?, 1st-4th, Divorced, ?, Not-in-family, White, Male, Holand-Netherlands, >50K
17.0,1484705.0,16.0,99999.0,4356.0,99.0, Local-gov, 11th, Married-AF-spouse, Craft-repair, Not-in-family, White, Male, ?, <=50K
90.0,12285.0,1.0,99999.0,4356.0,1.0, Federal-gov, 1st-4th, Divorced, Armed-Forces, Own-child, White, Female, Columbia, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Without-pay, 1st-4th, Married-civ-spouse, Prof-specialty, Own-child, White, Male, Philippines, >50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Local-gov, 11th, Divorced, Adm-clerical, Not-in-family, Black, Female, Ecuador, <=50K
90.0,12285.0,1.0,99999.0,4356.0,99.0, ?, 11th, Divorced, ?, Own-child, White, Female, France, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 11th, Divorced, ?, Not-in-family, Black, Male, Columbia, <=50K
90.0,12285.0,1.0,99999.0,4356.0,99.0, ?, 11th, Married-civ-spouse, ?, Husband, Other, Female, Germany, >50K
90.0,12285.0,16.0,0.0,4356.0,99.0, Federal-gov, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Black, Male, Holand-Netherlands, <=50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, Private, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male, Holand-Netherlands, >50K
17.0,1484705.0,1.0,99999.0,0.0,1.0, Local-gov, 10th, Married-AF-spouse, Adm-clerical, Husband, Black, Female, Columbia, >50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Local-gov, 1st-4th, Divorced, Exec-managerial, Unmarried, White, Female, Holand-Netherlands, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,99.0, ?, 11th, Divorced, ?, Husband, White, Male, Ecuador, >50K
17.0,12285.0,1.0,99999.0,4356.0,1.0, Local-gov, 11th, Married-AF-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female, Columbia, >50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, Federal-gov, 11th, Married-civ-spouse, Armed-Forces, Other-relative, White, Female, Ecuador, >50K
90.0,12285.0,16.0,0.0,4356.0,1.0, ?, 10th, Divorced, ?, Not-in-family, Black, Female, Columbia, >50K
90.0,1484705.0,16.0,99999.0,4356.0,1.0, ?, 10th, Divorced, ?, Own-child, Black, Female, Columbia, >50K
90.0,12285.0,16.0,0.0,4356.0,1.0, ?, 10th, Married-spouse-absent, ?, Not-in-family, Black, Female, China, <=50K
17.0,12285.0,1.0,99999.0,0.0,1.0, Local-gov, 10th, Married-AF-spouse, Adm-clerical, Husband, White, Female, Ecuador, <=50K
90.0,12285.0,1.0,99999.0,4356.0,1.0, Never-worked, 10th, Divorced, Machine-op-inspct, Not-in-family, White, Female, Holand-Netherlands, <=50K
90.0,12285.0,1.0,0.0,4356.0,99.0, Federal-gov, 11th, Married-civ-spouse, Adm-clerical, Husband, White, Female, Cuba, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Federal-gov, 10th, Divorced, Craft-repair, Other-relative, Other, Female, Columbia, <=50K
90.0,12285.0,1.0,99999.0,4356.0,99.0, Federal-gov, 12th, Married-civ-spouse, Armed-Forces, Own-child, Amer-Indian-Eskimo, Male, Ecuador, >50K
90.0,1484705.0,16.0,99999.0,4356.0,99.0, Federal-gov, 1st-4th, Divorced, Adm-clerical, Not-in-family, Black, Female, Holand-Netherlands, >50K
90.0,12285.0,1.0,99999.0,4356.0,99.0, Without-pay, 11th, Married-spouse-absent, Adm-clerical, Not-in-family, Other, Male, Holand-Netherlands, >50K
90.0,12285.0,1.0,99999.0,4356.0,1.0, ?, 1st-4th, Never-married, ?, Husband, Black, Female, Ecuador, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Federal-gov, 1st-4th, Divorced, Craft-repair, Not-in-family, Black, Female, Canada, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Local-gov, 11th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female, Hungary, >50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, Federal-gov, 1st-4th, Divorced, Craft-repair, Own-child, Black, Female, Holand-Netherlands, >50K
90.0,1484705.0,16.0,0.0,4356.0,99.0, State-gov, 1st-4th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male, France, >50K
90.0,12285.0,1.0,0.0,4356.0,1.0, ?, 12th, Divorced, ?, Own-child, Amer-Indian-Eskimo, Male, Ecuador, <=50K
17.0,1484705.0,16.0,0.0,4356.0,1.0, ?, 10th, Married-AF-spouse, ?, Own-child, Black, Female, Cuba, <=50K
90.0,12285.0,1.0,99999.0,4356.0,99.0, ?, 11th, Married-AF-spouse, ?, Husband, White, Female, Dominican-Republic, >50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, Local-gov, 10th, Divorced, Handlers-cleaners, Not-in-family, Other, Male, Germany, <=50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, ?, 1st-4th, Divorced, ?, Not-in-family, Black, Female, Ecuador, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, ?, 1st-4th, Divorced, ?, Not-in-family, White, Male, Ecuador, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Without-pay, 1st-4th, Married-civ-spouse, Adm-clerical, Wife, White, Female, Ecuador, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, ?, 11th, Separated, ?, Not-in-family, Black, Female, Holand-Netherlands, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Federal-gov, 12th, Married-civ-spouse, Armed-Forces, Unmarried, Amer-Indian-Eskimo, Female, Ecuador, >50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Private, 1st-4th, Divorced, Farming-fishing, Other-relative, White, Female, Holand-Netherlands, <=50K
90.0,12285.0,1.0,0.0,4356.0,1.0, ?, 11th, Divorced, ?, Husband, Black, Female, Hungary, <=50K
90.0,12285.0,16.0,99999.0,4356.0,1.0, ?, 12th, Divorced, ?, Not-in-family, White, Female, Ecuador, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, Federal-gov, 12th, Divorced, Armed-Forces, Own-child, White, Female, Ecuador, >50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, Private, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male, France, <=50K
90.0,12285.0,1.0,0.0,4356.0,1.0, Private, Assoc-acdm, Married-spouse-absent, Craft-repair, Other-relative, Black, Female, Holand-Netherlands, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, ?, 11th, Divorced, ?, Other-relative, Black, Male, Dominican-Republic, >50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Federal-gov, 1st-4th, Divorced, Adm-clerical, Other-relative, Black, Female, Holand-Netherlands, >50K
90.0,12285.0,1.0,99999.0,4356.0,99.0, Federal-gov, 11th, Divorced, Craft-repair, Other-relative, White, Female, Holand-Netherlands, >50K
90.0,12285.0,1.0,99999.0,4356.0,99.0, ?, 1st-4th, Married-AF-spouse, ?, Own-child, Black, Female, France, >50K
90.0,12285.0,16.0,99999.0,4356.0,1.0, ?, 1st-4th, Married-civ-spouse, ?, Not-in-family, Black, Female, Columbia, <=50K
90.0,12285.0,1.0,0.0,4356.0,1.0, ?, 12th, Divorced, ?, Unmarried, Amer-Indian-Eskimo, Male, Ecuador, <=50K
17.0,12285.0,16.0,0.0,4356.0,99.0, Never-worked, 11th, Married-AF-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Federal-gov, 1st-4th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female, Holand-Netherlands, <=50K
