age,fnlwgt,education.num,capital.gain,capital.loss,hours.per.week,workclass,education,marital.status,occupation,relationship,race,sex,native.country,income
90.0,1484705.0,1.0,99999.0,0.0,1.0, ?, 10th, Married-AF-spouse, ?, Husband, Other, Female, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, Federal-gov, 9th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male, China, >50K
90.0,12285.0,1.0,0.0,0.0,99.0, ?, 10th, Married-AF-spouse, ?, Other-relative, Amer-Indian-Eskimo, Male, Cambodia, >50K
90.0,12285.0,1.0,0.0,0.0,99.0, ?, 5th-6th, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Female, Cambodia, >50K
90.0,12285.0,1.0,0.0,0.0,1.0, Federal-gov, 10th, Married-AF-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, ?, >50K
71.0,12285.0,1.0,99999.0,0.0,99.0, Federal-gov, 10th, Married-civ-spouse, ?, Own-child, Black, Male, ?, >50K
90.0,12285.0,1.0,0.0,0.0,99.0, ?, 11th, Widowed, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, >50K
17.0,1484705.0,1.0,0.0,0.0,1.0, Local-gov, 10th, Never-married, ?, Husband, Asian-Pac-Islander, Male, ?, >50K
90.0,12285.0,16.0,99999.0,0.0,99.0, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,0.0,1.0, ?, 10th, Divorced, Adm-clerical, Not-in-family, Other, Female, ?, >50K
18.0,1484705.0,1.0,0.0,0.0,99.0, Federal-gov, 11th, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Female, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,1.0, Federal-gov, 10th, Divorced, Armed-Forces, Husband, Black, Male, ?, >50K
86.6581,447348.44,1.0,0.0,0.0,99.0, Federal-gov, 11th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male, ?, >50K
90.0,1484705.0,1.0,99999.0,0.0,1.0, Local-gov, 10th, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female, ?, >50K
90.0,12285.0,16.0,0.0,0.0,99.0, Never-worked, 10th, Married-AF-spouse, ?, Unmarried, Black, Female, Cambodia, >50K
90.0,14045.276,16.0,99999.0,4356.0,1.0, Local-gov, 12th, Divorced, Adm-clerical, Other-relative, Asian-Pac-Islander, Male, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, Federal-gov, 9th, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male, ?, >50K
90.0,1484705.0,6.0,0.0,0.0,99.0, ?, 10th, Married-spouse-absent, Adm-clerical, Husband, Asian-Pac-Islander, Female, ?, >50K
90.0,12285.0,16.0,99999.0,0.0,99.0, ?, 10th, Married-AF-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female, Cuba, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, Federal-gov, 1st-4th, Married-AF-spouse, ?, Husband, Other, Male, Cambodia, >50K
90.0,20830.887,16.0,99999.0,0.0,99.0, ?, 10th, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male, ?, >50K
90.0,12285.0,16.0,99999.0,0.0,99.0, ?, 10th, Married-civ-spouse, Armed-Forces, Other-relative, Asian-Pac-Islander, Female, ?, >50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, Federal-gov, 10th, Married-spouse-absent, Armed-Forces, Husband, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,12285.0,15.0,99999.0,0.0,99.0, ?, 11th, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Female, ?, >50K
90.0,1484705.0,1.0,0.0,0.0,1.0, ?, 10th, Married-civ-spouse, ?, Husband, Black, Male, Cambodia, <=50K
90.0,12285.0,16.0,99999.0,0.0,99.0, ?, 10th, Married-AF-spouse, ?, Husband, Black, Female, Cambodia, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, ?, 1st-4th, Married-AF-spouse, ?, Husband, Asian-Pac-Islander, Female, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,1.0, ?, 11th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male, Canada, >50K
21.0,12285.0,16.0,0.0,0.0,1.009818, Local-gov, 11th, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,12285.0,16.0,99999.0,0.0,99.0, ?, 10th, Married-AF-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male, ?, >50K
90.0,12285.0,16.0,99999.0,0.0,1.0, ?, 10th, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male, Columbia, <=50K
17.0,12285.0,1.0,99999.0,0.0,1.0, Local-gov, 5th-6th, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, ?, 1st-4th, Married-civ-spouse, ?, Husband, Black, Female, ?, >50K
90.0,1484705.0,1.0,99999.0,0.0,1.0, Federal-gov, 10th, Divorced, ?, Husband, Asian-Pac-Islander, Female, Canada, >50K
90.0,12285.0,16.0,99999.0,0.0,1.0, ?, 10th, Married-AF-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female, ?, >50K
90.0,1484705.0,1.0,0.0,0.0,99.0, ?, 10th, Married-spouse-absent, Exec-managerial, Husband, Black, Female, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, Local-gov, 10th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,1484705.0,16.0,99999.0,0.0,99.0, Local-gov, 11th, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Female, Dominican-Republic, >50K
90.0,12285.0,1.0,99999.0,0.0,1.0, ?, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female, ?, >50K
90.0,1484705.0,16.0,99999.0,0.0,99.0, Federal-gov, 10th, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female, Dominican-Republic, >50K
90.0,12285.0,16.0,99999.0,0.0,1.0, Federal-gov, 11th, Divorced, Adm-clerical, Husband, Other, Female, ?, >50K
90.0,1484705.0,16.0,0.0,0.0,1.0, ?, 10th, Divorced, Armed-Forces, Husband, White, Female, ?, >50K
90.0,12285.0,16.0,99999.0,0.0,1.0, ?, 12th, Married-spouse-absent, ?, Husband, Black, Female, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,1.0, ?, 1st-4th, Divorced, Armed-Forces, Not-in-family, Asian-Pac-Islander, Male, ?, >50K
90.0,33825.43,1.0,99999.0,0.0,99.0, ?, 11th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female, ?, >50K
57.0,1469413.1,16.0,0.0,0.0,99.0, Local-gov, 10th, Married-AF-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Female, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, Federal-gov, 10th, Married-AF-spouse, Armed-Forces, Husband, Amer-Indian-Eskimo, Female, ?, >50K
90.0,1484705.0,1.0,0.0,0.0,1.0, Federal-gov, 11th, Married-AF-spouse, Adm-clerical, Husband, Black, Female, ?, <=50K
17.0,1484705.0,16.0,0.0,0.0,1.0, ?, 11th, Divorced, Armed-Forces, Not-in-family, Asian-Pac-Islander, Female, ?, >50K
90.0,12285.0,16.0,99999.0,0.0,1.0, ?, 10th, Divorced, Armed-Forces, Unmarried, Black, Female, Cambodia, >50K
90.0,12285.0,1.0,0.0,0.0,1.0, Local-gov, 10th, Divorced, ?, Husband, White, Female, Columbia, >50K
90.0,12377.169,1.0,99999.0,0.0,1.0, ?, 10th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female, China, >50K
79.89297,1484705.0,6.0,0.0,0.0,99.0, Federal-gov, 12th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, Canada, >50K
90.0,12285.0,1.0,0.0,4356.0,99.0, Federal-gov, 10th, Divorced, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, Federal-gov, 1st-4th, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,1.0, Local-gov, 11th, Married-AF-spouse, Adm-clerical, Husband, Black, Male, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,0.0,1.0, ?, 10th, Married-AF-spouse, ?, Own-child, Amer-Indian-Eskimo, Female, China, <=50K
72.0,1482257.0,9.0,99999.0,0.0,99.0, ?, 10th, Married-civ-spouse, Adm-clerical, Husband, Other, Female, ?, <=50K
17.0,1484705.0,1.0,99999.0,0.0,99.0, Federal-gov, 11th, Married-civ-spouse, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female, ?, >50K
90.0,12298.083,1.0,0.0,0.0,99.0, Federal-gov, 10th, Married-AF-spouse, Craft-repair, Husband, Black, Female, ?, <=50K
74.0,12311.133,1.0,99999.0,0.0,1.0, Federal-gov, 10th, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female, Cambodia, >50K
90.0,12285.0,16.0,99999.0,0.0,99.0, Private, 10th, Married-AF-spouse, Armed-Forces, Husband, Asian-Pac-Islander, Female, ?, >50K
90.0,12285.0,16.0,99999.0,0.0,99.0, ?, 10th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male, ?, >50K
90.0,1484705.0,1.0,0.0,0.0,99.0, ?, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, Local-gov, 1st-4th, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, ?, 10th, Married-civ-spouse, ?, Husband, White, Female, ?, >50K
90.0,12285.0,1.0,0.0,0.0,99.0, ?, 10th, Never-married, Armed-Forces, Other-relative, Asian-Pac-Islander, Female, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,1.0, Federal-gov, 10th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, China, >50K
90.0,1484705.0,16.0,0.0,0.0,1.0, Local-gov, 12th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, ?, >50K
90.0,1484705.0,16.0,99999.0,0.0,1.0, Federal-gov, 11th, Divorced, ?, Husband, Amer-Indian-Eskimo, Male, Cambodia, >50K
18.0,1484705.0,1.0,99999.0,0.0,1.0, Federal-gov, 11th, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, ?, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Male, ?, >50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, Federal-gov, 11th, Married-spouse-absent, ?, Other-relative, Amer-Indian-Eskimo, Male, ?, >50K
90.0,12285.0,16.0,0.0,0.0,99.0, Local-gov, 11th, Married-civ-spouse, Armed-Forces, Husband, Asian-Pac-Islander, Female, ?, >50K
90.0,1484705.0,16.0,0.0,0.0,99.0, Local-gov, 5th-6th, Never-married, ?, Wife, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,12285.0,16.0,99999.0,0.0,99.0, ?, 10th, Divorced, ?, Own-child, Amer-Indian-Eskimo, Female, Canada, >50K
90.0,1484705.0,11.0,99999.0,0.0,1.0, Local-gov, 1st-4th, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Female, Cambodia, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, ?, 11th, Married-AF-spouse, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, Federal-gov, 11th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female, ?, >50K
90.0,1484705.0,1.0,99999.0,0.0,1.0, ?, 10th, Married-AF-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female, ?, >50K
17.0,12285.0,1.0,99999.0,0.0,99.0, Local-gov, 11th, Divorced, ?, Own-child, Asian-Pac-Islander, Male, ?, >50K
17.0,1484705.0,16.0,0.0,0.0,99.0, Federal-gov, 10th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, Cambodia, <=50K
90.0,12285.0,1.0,99999.0,0.0,1.0, ?, 11th, Married-AF-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female, ?, >50K
65.0,12285.0,16.0,99999.0,0.0,99.0, ?, 10th, Divorced, ?, Other-relative, Amer-Indian-Eskimo, Male, ?, >50K
90.0,12285.0,16.0,0.0,0.0,1.0, Federal-gov, 10th, Married-civ-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Female, ?, >50K
90.0,12285.0,16.0,0.0,0.0,1.0, ?, 10th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, ?, >50K
90.0,1484705.0,1.0,0.0,0.0,99.0, ?, 10th, Separated, ?, Not-in-family, Amer-Indian-Eskimo, Female, ?, >50K
90.0,1484705.0,16.0,0.0,0.0,1.0, Federal-gov, 10th, Divorced, ?, Not-in-family, Other, Male, Canada, >50K
17.0,1373428.5,1.0,0.0,0.0,1.0, Never-worked, 5th-6th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female, Cambodia, >50K
17.0,1484705.0,16.0,0.0,4356.0,1.0, Federal-gov, 11th, Widowed, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, ?, 10th, Married-AF-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female, Dominican-Republic, >50K
90.0,12285.0,16.0,0.0,0.0,99.0, ?, 10th, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female, ?, >50K
90.0,12285.0,16.0,0.0,0.0,1.0, Local-gov, 11th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, ?, >50K
90.0,461907.8,1.0,0.0,0.0,1.0, ?, 12th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male, ?, >50K
90.0,12285.0,16.0,99999.0,0.0,99.0, ?, 10th, Married-AF-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female, ?, >50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, ?, 1st-4th, Never-married, ?, Other-relative, Asian-Pac-Islander, Female, ?, >50K
90.0,12285.0,16.0,99999.0,0.0,99.0, ?, 10th, Divorced, Armed-Forces, Husband, Asian-Pac-Islander, Male, Cambodia, >50K
90.0,12285.0,1.0,0.0,0.0,1.0, Local-gov, 11th, Divorced, Armed-Forces, Not-in-family, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1467650.2,16.0,0.0,0.0,1.0, Federal-gov, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, ?, >50K
17.0,1484705.0,16.0,99999.0,0.0,99.0, Federal-gov, 1st-4th, Separated, Adm-clerical, Husband, Amer-Indian-Eskimo, Male, China, >50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, Local-gov, 10th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male, ?, >50K
90.0,1484705.0,1.0,99999.0,0.0,1.0, Federal-gov, 10th, Married-civ-spouse, Armed-Forces, Husband, Black, Female, ?, >50K
90.0,1484705.0,15.0,0.0,0.0,99.0, ?, 10th, Widowed, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,12285.0,16.0,99999.0,0.0,99.0, Without-pay, 10th, Married-spouse-absent, ?, Wife, Asian-Pac-Islander, Female, ?, >50K
90.0,12285.0,16.0,99999.0,0.0,99.0, ?, 12th, Married-AF-spouse, Armed-Forces, Husband, Black, Female, Cambodia, <=50K
90.0,12285.0,16.0,99999.0,0.0,1.0, ?, 11th, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male, ?, <=50K
90.0,1484705.0,9.0,99999.0,0.0,1.0, Local-gov, 10th, Married-AF-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female, ?, >50K
90.0,1484705.0,1.0,99999.0,0.0,1.0, ?, 10th, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female, Canada, >50K
90.0,1484705.0,16.0,99999.0,0.0,58.748707, ?, 10th, Married-spouse-absent, Exec-managerial, Husband, Asian-Pac-Islander, Female, ?, >50K
90.0,1472827.0,16.0,99999.0,0.0,1.0, Federal-gov, 10th, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Female, Canada, >50K
90.0,1484705.0,16.0,4828.1313,0.0,99.0, Never-worked, 10th, Married-AF-spouse, ?, Husband, Black, Male, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,1.0, ?, 11th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female, Canada, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, ?, 10th, Never-married, ?, Husband, Other, Male, ?, >50K
90.0,12285.0,16.0,0.0,0.0,99.0, ?, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Male, China, >50K
90.0,1484705.0,16.0,0.0,0.0,1.0, ?, 11th, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,12285.0,1.0,99999.0,0.0,1.0, Federal-gov, 12th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male, Cambodia, >50K
90.0,12285.0,1.0,0.0,0.0,99.0, ?, 11th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female, China, >50K
90.0,12285.0,10.0,99999.0,0.0,1.0, ?, 12th, Married-spouse-absent, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,12285.0,7.0,99999.0,0.0,1.0, ?, 10th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male, Cambodia, >50K
17.0,12285.0,16.0,0.0,0.0,99.0, ?, 1st-4th, Married-spouse-absent, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female, Canada, >50K
90.0,12285.0,9.0,0.0,0.0,1.0, Never-worked, 11th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,1484705.0,16.0,0.0,0.0,99.0, Local-gov, 10th, Married-AF-spouse, ?, Husband, Asian-Pac-Islander, Male, ?, >50K
90.0,258031.23,9.0,99999.0,0.0,99.0, ?, 10th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female, Canada, >50K
17.0,1484705.0,16.0,0.0,0.0,1.0, Federal-gov, 10th, Married-spouse-absent, ?, Husband, Amer-Indian-Eskimo, Female, ?, >50K
90.0,12285.0,16.0,0.0,4356.0,1.0, Local-gov, 10th, Married-spouse-absent, ?, Not-in-family, White, Female, ?, >50K
90.0,12285.0,16.0,0.0,0.0,1.0, Self-emp-inc, 10th, Married-AF-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female, ?, >50K
90.0,12820.303,13.0,99999.0,0.0,1.0, Local-gov, 10th, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, ?, 11th, Separated, Adm-clerical, Husband, Asian-Pac-Islander, Male, Canada, >50K
17.0,84279.99,1.0,0.0,0.0,1.0, Private, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Male, ?, >50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, Local-gov, 10th, Divorced, ?, Husband, Asian-Pac-Islander, Female, Cambodia, >50K
90.0,12285.0,16.0,99999.0,0.0,99.0, ?, 1st-4th, Married-AF-spouse, Armed-Forces, Other-relative, Asian-Pac-Islander, Female, Cuba, >50K
90.0,174687.03,1.0,99999.0,0.0,1.0, ?, 10th, Married-spouse-absent, ?, Own-child, Amer-Indian-Eskimo, Male, Cambodia, >50K
90.0,12285.0,16.0,99999.0,0.0,99.0, Federal-gov, 10th, Widowed, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, >50K
17.0,12285.0,9.0,99999.0,0.0,1.0, ?, 10th, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female, ?, >50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, ?, 1st-4th, Divorced, ?, Husband, Amer-Indian-Eskimo, Male, ?, >50K
17.0,12285.0,1.0,99999.0,0.0,99.0, Local-gov, 10th, Married-AF-spouse, ?, Other-relative, Amer-Indian-Eskimo, Female, Dominican-Republic, >50K
90.0,1484705.0,1.0,99999.0,0.0,1.0, Federal-gov, 11th, Divorced, ?, Husband, Amer-Indian-Eskimo, Male, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, ?, 12th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male, Cambodia, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, Local-gov, 10th, Never-married, Armed-Forces, Husband, Amer-Indian-Eskimo, Female, ?, >50K
17.0,12285.0,16.0,99999.0,0.0,1.0, ?, 10th, Divorced, Adm-clerical, Own-child, Black, Female, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, ?, 12th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female, ?, >50K
17.0,1484705.0,16.0,99999.0,0.0,99.0, Federal-gov, 10th, Married-spouse-absent, Exec-managerial, Husband, Asian-Pac-Islander, Female, Cambodia, >50K
17.0,12285.0,16.0,99999.0,0.0,1.0, Local-gov, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Male, Canada, >50K
90.0,12285.0,16.0,99999.0,0.0,99.0, Private, 10th, Divorced, ?, Not-in-family, Black, Male, Cambodia, >50K
90.0,133305.14,15.0,99999.0,0.0,99.0, ?, 10th, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female, Cambodia, >50K
90.0,1484705.0,16.0,0.0,0.0,1.0, Local-gov, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, Cuba, >50K
90.0,1484705.0,16.0,99999.0,0.0,1.0, ?, 12th, Divorced, ?, Not-in-family, Other, Female, Cambodia, >50K
90.0,1484705.0,1.0,4997.6777,0.0,99.0, ?, 10th, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Male, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, Federal-gov, Assoc-voc, Married-spouse-absent, Armed-Forces, Husband, Amer-Indian-Eskimo, Male, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, ?, 10th, Married-AF-spouse, ?, Husband, Asian-Pac-Islander, Male, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,0.0,1.0, ?, 10th, Divorced, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, Local-gov, 1st-4th, Married-AF-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, ?, >50K
90.0,12285.0,1.0,0.0,0.0,1.0, ?, 7th-8th, Married-AF-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female, Cambodia, >50K
17.0,12285.0,16.0,0.0,0.0,1.0, ?, 1st-4th, Divorced, ?, Husband, Asian-Pac-Islander, Male, ?, >50K
90.0,12285.0,16.0,99999.0,0.0,99.0, ?, 12th, Married-AF-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, Canada, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, Federal-gov, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, ?, 10th, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,12285.0,1.0,0.0,0.0,99.0, ?, 10th, Never-married, ?, Husband, Black, Female, ?, >50K
90.0,12285.0,15.0,99999.0,0.0,99.0, Federal-gov, 11th, Divorced, ?, Husband, Amer-Indian-Eskimo, Male, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, Federal-gov, 10th, Married-AF-spouse, Armed-Forces, Not-in-family, Black, Female, ?, >50K
90.0,12285.0,1.0,0.0,0.0,99.0, Local-gov, Assoc-voc, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female, ?, >50K
17.0,1484705.0,1.0,99999.0,0.0,99.0, ?, 12th, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male, Cambodia, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, Federal-gov, 10th, Married-AF-spouse, ?, Not-in-family, Asian-Pac-Islander, Female, Canada, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, ?, 10th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female, ?, >50K
24.0,12285.0,16.0,0.0,0.0,99.0, Never-worked, 11th, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, <=50K
90.0,12285.0,1.0,99999.0,0.0,99.0, ?, 11th, Married-AF-spouse, ?, Husband, Other, Male, ?, >50K
17.0,1484705.0,1.0,0.0,0.0,1.0, ?, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female, ?, <=50K
17.0,1484705.0,1.0,0.0,0.0,99.0, ?, 11th, Divorced, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female, China, >50K
90.0,1484705.0,16.0,99999.0,0.0,99.0, ?, 11th, Married-AF-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, Federal-gov, 11th, Divorced, ?, Unmarried, Amer-Indian-Eskimo, Female, ?, >50K
90.0,12285.0,16.0,99999.0,0.0,1.0, Federal-gov, 10th, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Male, ?, >50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, ?, 11th, Divorced, ?, Other-relative, Amer-Indian-Eskimo, Female, ?, >50K
90.0,12285.0,16.0,99999.0,0.0,99.0, Federal-gov, 12th, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Male, Cambodia, <=50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, ?, 11th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female, Cambodia, >50K
18.0,12285.0,13.0,99999.0,0.0,99.0, ?, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female, El-Salvador, <=50K
90.0,1484705.0,1.0,0.0,0.0,1.0, ?, 7th-8th, Divorced, ?, Husband, Black, Female, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, ?, 10th, Married-AF-spouse, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,12285.0,1.0,0.0,0.0,99.0, Private, 10th, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female, Canada, >50K
90.0,12285.0,1.0,99999.0,0.0,99.0, Federal-gov, 10th, Married-AF-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male, Canada, <=50K
90.0,12285.0,9.0,99999.0,0.0,1.0, ?, 12th, Divorced, ?, Unmarried, Asian-Pac-Islander, Female, ?, >50K
90.0,12285.0,1.0,99999.0,0.0,1.0, Federal-gov, 10th, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,12285.0,1.0,99999.0,0.0,1.0, ?, 10th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male, ?, >50K
90.0,12285.0,16.0,99999.0,0.0,99.0, ?, 12th, Married-spouse-absent, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male, ?, >50K
