age,fnlwgt,education.num,capital.gain,capital.loss,hours.per.week,workclass,education,marital.status,occupation,relationship,race,sex,native.country,income
41.0,268905.0,4.0,0.0,0.0,40.0, Self-emp-not-inc, 7th-8th, Separated, Craft-repair, Not-in-family, White, Male, United-States, <=50K
39.0,248418.0,10.0,0.0,1947.0,36.0, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male, Philippines, <=50K
42.0,273136.0,9.0,0.0,0.0,40.0, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, <=50K
60.0,67439.0,10.0,0.0,0.0,40.0, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female, United-States, <=50K
44.0,137382.0,13.0,0.0,0.0,40.0, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male, United-States, <=50K
78.0,210796.0,13.0,0.0,0.0,20.0, ?, Bachelors, Married-civ-spouse, ?, Husband, White, Male, United-States, <=50K
44.0,101283.0,10.0,0.0,0.0,15.0, Self-emp-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
30.0,184250.0,13.0,0.0,0.0,40.0, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male, United-States, <=50K
33.0,368435.0,9.0,0.0,0.0,60.0, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
69.0,115514.0,11.0,0.0,0.0,36.0, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male, United-States, <=50K
56.0,160750.0,9.0,0.0,0.0,70.0, ?, HS-grad, Divorced, ?, Not-in-family, White, Female, United-States, <=50K
31.0,245503.0,13.0,0.0,0.0,18.0, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male, United-States, <=50K
18.0,315964.0,10.0,0.0,0.0,20.0, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
43.0,29851.0,14.0,0.0,0.0,40.0, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male, United-States, >50K
52.0,119244.0,10.0,0.0,0.0,40.0, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female, United-States, <=50K
44.0,99732.0,14.0,0.0,0.0,50.0, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
56.0,134395.0,11.0,0.0,0.0,40.0, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
58.0,371653.0,10.0,0.0,0.0,40.0, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, <=50K
57.0,170361.0,13.0,0.0,0.0,38.0, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female, United-States, <=50K
27.0,101430.0,10.0,0.0,0.0,50.0, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male, United-States, <=50K
49.0,113530.0,13.0,99999.0,0.0,40.0, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
35.0,311854.0,6.0,0.0,0.0,60.0, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, >50K
45.0,99104.0,9.0,0.0,0.0,40.0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
38.0,249220.0,9.0,0.0,0.0,25.0, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
23.0,228136.0,10.0,0.0,0.0,40.0, Private, Some-college, Never-married, Other-service, Own-child, Black, Female, United-States, <=50K
60.0,442254.0,4.0,0.0,1977.0,60.0, Local-gov, 10th, Separated, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
42.0,176712.0,10.0,0.0,0.0,40.0, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
22.0,164178.0,10.0,0.0,0.0,40.0, Private, Some-college, Never-married, ?, Not-in-family, White, Male, United-States, <=50K
39.0,110174.0,9.0,0.0,0.0,50.0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
47.0,202886.0,9.0,0.0,0.0,65.0, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
56.0,160376.0,13.0,3876.0,0.0,40.0, Federal-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
50.0,142411.0,5.0,0.0,0.0,40.0, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, >50K
24.0,171570.0,3.0,0.0,0.0,50.0, Private, 5th-6th, Never-married, Adm-clerical, Unmarried, White, Female, United-States, <=50K
26.0,37125.0,10.0,2556.0,0.0,48.0, Private, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, White, Male, United-States, <=50K
36.0,213288.0,9.0,0.0,0.0,30.0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male, United-States, >50K
19.0,293917.0,7.0,0.0,0.0,24.0, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Female, United-States, <=50K
21.0,329131.0,10.0,0.0,0.0,38.0, Private, Some-college, Never-married, Other-service, Other-relative, White, Male, United-States, <=50K
35.0,361188.0,13.0,0.0,0.0,40.0, Federal-gov, Bachelors, Separated, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
58.0,316263.0,13.0,0.0,0.0,50.0, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
44.0,105165.0,5.0,0.0,0.0,40.0, Private, 9th, Never-married, Transport-moving, Not-in-family, White, Male, United-States, <=50K
19.0,128605.0,9.0,0.0,0.0,50.0, State-gov, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male, United-States, <=50K
61.0,182148.0,9.0,0.0,0.0,40.0, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
17.0,200682.0,10.0,0.0,0.0,55.0, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male, United-States, <=50K
25.0,186265.0,15.0,0.0,0.0,40.0, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male, India, <=50K
35.0,141555.0,9.0,0.0,0.0,40.0, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Male, Mexico, <=50K
60.0,222682.0,10.0,0.0,0.0,65.0, Self-emp-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male, United-States, >50K
40.0,172655.0,9.0,0.0,0.0,45.0, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, <=50K
27.0,184342.0,13.0,0.0,0.0,50.0, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male, United-States, >50K
22.0,185028.0,7.0,0.0,0.0,40.0, Self-emp-inc, 12th, Never-married, Craft-repair, Not-in-family, White, Male, United-States, <=50K
31.0,244492.0,13.0,0.0,0.0,8.0, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male, China, <=50K
34.0,170678.0,10.0,0.0,0.0,40.0, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female, United-States, <=50K
23.0,190204.0,10.0,0.0,0.0,40.0, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
65.0,326468.0,9.0,0.0,0.0,48.0, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
43.0,134498.0,9.0,0.0,0.0,40.0, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, <=50K
25.0,366634.0,13.0,7298.0,0.0,60.0, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female, United-States, >50K
29.0,185460.0,13.0,0.0,0.0,40.0, Federal-gov, Bachelors, Never-married, Tech-support, Own-child, White, Male, United-States, <=50K
48.0,165600.0,10.0,0.0,0.0,55.0, Private, Some-college, Divorced, Sales, Unmarried, White, Female, United-States, <=50K
32.0,239791.0,9.0,0.0,0.0,40.0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
30.0,115681.0,10.0,0.0,0.0,46.0, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
34.0,155323.0,11.0,0.0,0.0,45.0, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
54.0,240081.0,10.0,0.0,0.0,40.0, Private, Some-college, Widowed, Transport-moving, Not-in-family, White, Female, United-States, <=50K
43.0,173844.0,10.0,0.0,0.0,55.0, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female, United-States, <=50K
66.0,188313.0,4.0,0.0,0.0,40.0, Private, 7th-8th, Widowed, Other-service, Unmarried, White, Male, United-States, <=50K
39.0,219190.0,15.0,0.0,2032.0,40.0, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, >50K
20.0,167769.0,10.0,0.0,0.0,35.0, State-gov, Some-college, Never-married, Other-service, Own-child, White, Male, United-States, <=50K
36.0,307096.0,9.0,0.0,0.0,40.0, Local-gov, HS-grad, Divorced, Handlers-cleaners, Other-relative, White, Male, United-States, <=50K
23.0,173438.0,9.0,0.0,0.0,40.0, Private, HS-grad, Never-married, Sales, Own-child, White, Female, United-States, <=50K
34.0,255311.0,13.0,0.0,0.0,40.0, State-gov, Bachelors, Divorced, Protective-serv, Unmarried, White, Female, United-States, <=50K
32.0,245014.0,9.0,0.0,0.0,40.0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
51.0,453906.0,9.0,0.0,0.0,40.0, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female, United-States, <=50K
27.0,164904.0,9.0,0.0,0.0,24.0, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female, United-States, <=50K
23.0,438295.0,13.0,0.0,0.0,40.0, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female, United-States, <=50K
62.0,153191.0,3.0,3170.0,0.0,40.0, Private, 5th-6th, Married-civ-spouse, ?, Husband, White, Male, United-States, >50K
21.0,193179.0,13.0,0.0,0.0,50.0, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
29.0,392734.0,9.0,0.0,0.0,40.0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
21.0,278329.0,9.0,0.0,0.0,50.0, Private, HS-grad, Never-married, Sales, Unmarried, White, Male, United-States, <=50K
34.0,109163.0,10.0,0.0,0.0,40.0, Private, Some-college, Married-civ-spouse, Tech-support, Wife, White, Female, United-States, >50K
52.0,25405.0,10.0,0.0,0.0,40.0, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male, United-States, >50K
32.0,180823.0,10.0,0.0,0.0,40.0, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, >50K
28.0,126348.0,13.0,0.0,0.0,40.0, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female, United-States, <=50K
26.0,287334.0,13.0,0.0,0.0,45.0, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
27.0,233817.0,9.0,0.0,0.0,60.0, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States, >50K
45.0,214138.0,10.0,0.0,0.0,40.0, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female, United-States, <=50K
55.0,470864.0,13.0,0.0,0.0,40.0, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
26.0,223397.0,13.0,0.0,0.0,14.0, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
44.0,45427.0,10.0,0.0,0.0,40.0, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male, United-States, <=50K
20.0,323864.0,10.0,0.0,0.0,40.0, ?, Some-college, Never-married, ?, Not-in-family, White, Female, United-States, <=50K
52.0,424071.0,10.0,0.0,0.0,50.0, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
47.0,254969.0,9.0,0.0,0.0,40.0, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
25.0,183280.0,10.0,0.0,0.0,40.0, Private, Some-college, Never-married, Sales, Unmarried, White, Female, United-States, <=50K
53.0,202558.0,9.0,0.0,0.0,50.0, ?, HS-grad, Married-civ-spouse, ?, Husband, White, Male, United-States, >50K
66.0,190230.0,9.0,0.0,0.0,40.0, Private, HS-grad, Married-civ-spouse, ?, Husband, White, Male, United-States, >50K
32.0,265554.0,9.0,0.0,0.0,40.0, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
59.0,269020.0,13.0,0.0,0.0,40.0, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, >50K
21.0,81119.0,10.0,0.0,0.0,60.0, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female, United-States, <=50K
48.0,161368.0,9.0,0.0,0.0,40.0, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
46.0,177761.0,13.0,0.0,1898.0,50.0, Private, Bachelors, Widowed, Exec-managerial, Unmarried, White, Male, United-States, <=50K
59.0,155125.0,10.0,0.0,0.0,30.0, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, >50K
42.0,342920.0,9.0,0.0,0.0,40.0, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
31.0,198437.0,10.0,0.0,1902.0,40.0, Private, Some-college, Married-civ-spouse, ?, Other-relative, Black, Male, Mexico, <=50K
46.0,63106.0,9.0,0.0,0.0,50.0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
36.0,304206.0,9.0,3468.0,0.0,40.0, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female, United-States, <=50K
45.0,171559.0,13.0,4778.0,0.0,40.0, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
20.0,216700.0,7.0,0.0,0.0,50.0, ?, 11th, Never-married, ?, Own-child, White, Female, United-States, <=50K
52.0,125565.0,10.0,0.0,0.0,70.0, Federal-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male, United-States, >50K
51.0,309025.0,9.0,0.0,0.0,40.0, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male, United-States, <=50K
55.0,150307.0,9.0,0.0,0.0,40.0, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male, United-States, >50K
38.0,105307.0,7.0,0.0,0.0,40.0, Private, 11th, Married-civ-spouse, Transport-moving, Husband, Black, Male, United-States, <=50K
25.0,200192.0,14.0,0.0,0.0,40.0, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
69.0,162946.0,4.0,0.0,1634.0,4.0, Private, 7th-8th, Never-married, Sales, Not-in-family, Black, Female, United-States, <=50K
22.0,180041.0,10.0,0.0,0.0,40.0, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male, United-States, <=50K
17.0,135334.0,7.0,0.0,0.0,24.0, Private, 11th, Never-married, Sales, Own-child, White, Female, United-States, <=50K
41.0,106567.0,9.0,0.0,1977.0,40.0, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, >50K
19.0,269629.0,10.0,0.0,0.0,40.0, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female, United-States, <=50K
19.0,335543.0,9.0,0.0,0.0,40.0, Private, HS-grad, Never-married, Other-service, Own-child, White, Male, United-States, <=50K
28.0,286998.0,15.0,0.0,0.0,40.0, Private, Prof-school, Never-married, Sales, Own-child, White, Male, United-States, <=50K
30.0,114842.0,5.0,0.0,0.0,40.0, Private, 9th, Separated, Handlers-cleaners, Not-in-family, Black, Female, United-States, <=50K
48.0,285106.0,10.0,0.0,0.0,50.0, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male, United-States, <=50K
36.0,357352.0,9.0,0.0,0.0,40.0, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female, United-States, <=50K
31.0,285088.0,9.0,0.0,0.0,40.0, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, White, Male, United-States, <=50K
54.0,329885.0,9.0,0.0,0.0,40.0, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
32.0,228164.0,14.0,0.0,0.0,55.0, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
32.0,219978.0,10.0,0.0,0.0,40.0, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Female, United-States, <=50K
24.0,50277.0,10.0,0.0,0.0,30.0, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male, United-States, <=50K
27.0,73839.0,13.0,0.0,0.0,40.0, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
24.0,293386.0,11.0,0.0,0.0,40.0, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, White, Female, United-States, <=50K
18.0,218661.0,10.0,0.0,0.0,20.0, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female, United-States, <=50K
46.0,27318.0,9.0,0.0,0.0,40.0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
28.0,154316.0,7.0,4386.0,0.0,40.0, Private, 11th, Married-civ-spouse, ?, Husband, White, Male, United-States, >50K
28.0,187816.0,8.0,0.0,0.0,40.0, Private, 12th, Never-married, Craft-repair, Not-in-family, White, Male, United-States, <=50K
59.0,35692.0,9.0,0.0,2277.0,20.0, ?, HS-grad, Married-civ-spouse, ?, Other-relative, White, Female, United-States, <=50K
34.0,131170.0,13.0,0.0,0.0,40.0, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Female, United-States, >50K
45.0,179570.0,9.0,0.0,0.0,40.0, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female, United-States, <=50K
34.0,132540.0,10.0,0.0,0.0,40.0, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male, United-States, >50K
38.0,177289.0,9.0,0.0,0.0,40.0, Private, HS-grad, Widowed, ?, Not-in-family, White, Female, United-States, <=50K
27.0,514281.0,9.0,0.0,0.0,40.0, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male, United-States, <=50K
38.0,129429.0,5.0,0.0,0.0,40.0, Private, 9th, Never-married, Machine-op-inspct, Own-child, Black, Male, United-States, <=50K
55.0,112303.0,9.0,0.0,0.0,40.0, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
27.0,473627.0,9.0,0.0,0.0,40.0, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female, United-States, <=50K
79.0,150202.0,15.0,0.0,0.0,40.0, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
51.0,117832.0,14.0,0.0,0.0,20.0, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Other-relative, White, Female, United-States, <=50K
30.0,102579.0,6.0,0.0,0.0,50.0, Self-emp-not-inc, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States, <=50K
27.0,27158.0,9.0,0.0,0.0,50.0, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Own-child, White, Male, United-States, <=50K
43.0,121747.0,13.0,0.0,0.0,48.0, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
31.0,382023.0,11.0,0.0,0.0,40.0, Private, Assoc-voc, Divorced, Sales, Own-child, White, Female, United-States, <=50K
32.0,235910.0,13.0,0.0,0.0,80.0, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
37.0,316258.0,9.0,0.0,0.0,50.0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
26.0,124908.0,6.0,0.0,2187.0,40.0, Local-gov, 10th, Never-married, Transport-moving, Not-in-family, White, Male, United-States, <=50K
40.0,174293.0,10.0,0.0,0.0,40.0, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Black, Male, United-States, >50K
45.0,266845.0,9.0,0.0,0.0,40.0, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, <=50K
50.0,168229.0,9.0,0.0,0.0,40.0, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female, United-States, >50K
21.0,99100.0,9.0,0.0,0.0,40.0, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Female, United-States, <=50K
17.0,353746.0,7.0,0.0,0.0,5.0, Private, 11th, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
46.0,26089.0,14.0,0.0,0.0,46.0, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female, United-States, >50K
18.0,157370.0,6.0,0.0,0.0,24.0, Private, 10th, Never-married, Other-service, Own-child, Black, Male, United-States, <=50K
49.0,304133.0,10.0,0.0,0.0,46.0, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male, United-States, >50K
57.0,42236.0,10.0,4064.0,0.0,40.0, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
44.0,317276.0,12.0,0.0,0.0,50.0, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
26.0,169738.0,9.0,0.0,0.0,40.0, Private, HS-grad, Never-married, Craft-repair, Other-relative, Black, Male, United-States, <=50K
53.0,148599.0,9.0,0.0,0.0,40.0, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female, United-States, <=50K
37.0,359682.0,10.0,0.0,0.0,60.0, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
45.0,573779.0,13.0,0.0,0.0,50.0, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, >50K
62.0,143319.0,7.0,0.0,0.0,40.0, Private, 11th, Divorced, Handlers-cleaners, Other-relative, White, Male, United-States, <=50K
30.0,209440.0,10.0,0.0,0.0,40.0, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
29.0,85879.0,12.0,0.0,0.0,50.0, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
35.0,230389.0,13.0,0.0,0.0,20.0, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States, <=50K
26.0,189779.0,9.0,0.0,2040.0,40.0, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, White, Female, United-States, <=50K
28.0,140285.0,9.0,0.0,0.0,40.0, Private, HS-grad, Married-spouse-absent, Adm-clerical, Own-child, White, Female, United-States, <=50K
54.0,193137.0,9.0,0.0,0.0,40.0, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
25.0,95543.0,9.0,0.0,0.0,48.0, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male, United-States, <=50K
31.0,82135.0,12.0,0.0,0.0,18.0, Private, Assoc-acdm, Never-married, ?, Not-in-family, White, Male, United-States, <=50K
25.0,69896.0,10.0,0.0,0.0,40.0, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male, United-States, <=50K
29.0,39802.0,13.0,0.0,0.0,32.0, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
52.0,112617.0,10.0,0.0,0.0,8.0, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States, <=50K
39.0,165623.0,10.0,0.0,0.0,45.0, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male, United-States, >50K
32.0,167997.0,9.0,0.0,0.0,55.0, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, >50K
68.0,42711.0,13.0,0.0,0.0,40.0, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
38.0,219829.0,13.0,0.0,0.0,50.0, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States, <=50K
36.0,146316.0,13.0,0.0,0.0,50.0, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
36.0,182264.0,7.0,0.0,0.0,25.0, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
24.0,346334.0,9.0,0.0,0.0,40.0, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male, United-States, <=50K
19.0,375098.0,10.0,0.0,0.0,35.0, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Female, Mexico, <=50K
28.0,238716.0,13.0,0.0,0.0,40.0, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
56.0,108511.0,9.0,0.0,0.0,40.0, Private, HS-grad, Widowed, Handlers-cleaners, Unmarried, Black, Male, United-States, <=50K
36.0,143135.0,3.0,0.0,0.0,48.0, Private, 5th-6th, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
55.0,148515.0,13.0,0.0,1887.0,45.0, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male, United-States, >50K
36.0,434886.0,9.0,4792.0,0.0,40.0, Private, HS-grad, Married-civ-spouse, ?, Husband, Black, Male, United-States, >50K
49.0,246039.0,9.0,0.0,0.0,40.0, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, <=50K
27.0,87360.0,9.0,0.0,0.0,40.0, ?, 9th, Never-married, ?, Unmarried, Black, Male, United-States, <=50K
34.0,46346.0,14.0,0.0,0.0,50.0, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
39.0,165566.0,9.0,0.0,0.0,72.0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, <=50K
31.0,154093.0,7.0,2438.0,0.0,55.0, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
34.0,250961.0,10.0,0.0,0.0,40.0, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female, United-States, <=50K
39.0,218042.0,9.0,18359.0,0.0,40.0, Private, HS-grad, Never-married, Sales, Other-relative, White, Male, El-Salvador, >50K
55.0,202089.0,10.0,0.0,0.0,40.0, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
42.0,157636.0,10.0,0.0,0.0,50.0, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, ?, <=50K
41.0,144340.0,13.0,3697.0,0.0,50.0, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
43.0,170731.0,13.0,0.0,0.0,60.0, Private, Bachelors, Divorced, Sales, Unmarried, White, Male, United-States, >50K
36.0,23916.0,13.0,0.0,0.0,40.0, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States, <=50K
35.0,105321.0,1.0,0.0,0.0,55.0, Private, 1st-4th, Divorced, ?, Not-in-family, White, Female, ?, <=50K
36.0,117903.0,9.0,0.0,0.0,20.0, Self-emp-not-inc, HS-grad, Married-civ-spouse, ?, Husband, White, Male, United-States, <=50K
24.0,217205.0,10.0,0.0,0.0,20.0, Local-gov, Some-college, Never-married, Tech-support, Own-child, White, Male, United-States, <=50K
23.0,204110.0,9.0,0.0,0.0,40.0, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female, United-States, <=50K
